metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"695294";"2017-06-05T00:00:00Z";3993,554;"MWh";"energy";"measured";"2017-06-04T00:00:00Z";"2017-06-05T00:00:00Z";0,6300000000001091;undefined;undefined;undefined;undefined;8,414291666666665;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-06T00:00:00Z";3994,146;"MWh";"energy";"measured";"2017-06-05T00:00:00Z";"2017-06-06T00:00:00Z";0,5920000000000982;undefined;undefined;undefined;undefined;8,542249999999997;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-07T00:00:00Z";3994,622;"MWh";"energy";"measured";"2017-06-06T00:00:00Z";"2017-06-07T00:00:00Z";0,47599999999965803;undefined;undefined;undefined;undefined;10,375958333333337;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-08T00:00:00Z";3995,316;"MWh";"energy";"measured";"2017-06-07T00:00:00Z";"2017-06-08T00:00:00Z";0,69399999999996;undefined;undefined;undefined;undefined;8,046583333333333;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-09T00:00:00Z";3996,151;"MWh";"energy";"measured";"2017-06-08T00:00:00Z";"2017-06-09T00:00:00Z";0,8350000000000364;undefined;undefined;undefined;undefined;7,792750000000001;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-10T00:00:00Z";3996,746;"MWh";"energy";"measured";"2017-06-09T00:00:00Z";"2017-06-10T00:00:00Z";0,5950000000002547;undefined;undefined;undefined;undefined;9,443249999999999;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-11T00:00:00Z";3997,175;"MWh";"energy";"measured";"2017-06-10T00:00:00Z";"2017-06-11T00:00:00Z";0,4290000000000873;undefined;undefined;undefined;undefined;9,894458333333334;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-12T00:00:00Z";3997,707;"MWh";"energy";"measured";"2017-06-11T00:00:00Z";"2017-06-12T00:00:00Z";0,531999999999698;undefined;undefined;undefined;undefined;9,268125;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-13T00:00:00Z";3998,301;"MWh";"energy";"measured";"2017-06-12T00:00:00Z";"2017-06-13T00:00:00Z";0,5940000000000509;undefined;undefined;undefined;undefined;8,563999999999998;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-14T00:00:00Z";3998,724;"MWh";"energy";"measured";"2017-06-13T00:00:00Z";"2017-06-14T00:00:00Z";0,4230000000002292;undefined;undefined;undefined;undefined;9,462666666666667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-15T00:00:00Z";3999,175;"MWh";"energy";"measured";"2017-06-14T00:00:00Z";"2017-06-15T00:00:00Z";0,45100000000002183;undefined;undefined;undefined;undefined;10,027041666666666;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-16T00:00:00Z";3999,545;"MWh";"energy";"measured";"2017-06-15T00:00:00Z";"2017-06-16T00:00:00Z";0,36999999999989086;undefined;undefined;undefined;undefined;10,795958333333337;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-17T00:00:00Z";3999,924;"MWh";"energy";"measured";"2017-06-16T00:00:00Z";"2017-06-17T00:00:00Z";0,3789999999999054;undefined;undefined;undefined;undefined;10,278333333333336;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695294";"2017-06-18T00:00:00Z";4000,263;"MWh";"energy";"measured";"2017-06-17T00:00:00Z";"2017-06-18T00:00:00Z";0,3389999999999418;undefined;undefined;undefined;undefined;11,40120833333333;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
