metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"695284";"2017-06-05T00:00:00Z";3737,021;"MWh";"energy";"measured";"2017-06-04T00:00:00Z";"2017-06-05T00:00:00Z";0,2960000000002765;undefined;undefined;undefined;undefined;8,414291666666665;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-06T00:00:00Z";3737,348;"MWh";"energy";"measured";"2017-06-05T00:00:00Z";"2017-06-06T00:00:00Z";0,3269999999997708;undefined;undefined;undefined;undefined;8,542249999999997;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-07T00:00:00Z";3737,658;"MWh";"energy";"measured";"2017-06-06T00:00:00Z";"2017-06-07T00:00:00Z";0,30999999999994543;undefined;undefined;undefined;undefined;10,375958333333337;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-08T00:00:00Z";3738,116;"MWh";"energy";"measured";"2017-06-07T00:00:00Z";"2017-06-08T00:00:00Z";0,4580000000000837;undefined;undefined;undefined;undefined;8,046583333333333;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-09T00:00:00Z";3738,514;"MWh";"energy";"measured";"2017-06-08T00:00:00Z";"2017-06-09T00:00:00Z";0,39800000000013824;undefined;undefined;undefined;undefined;7,792750000000001;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-10T00:00:00Z";3738,832;"MWh";"energy";"measured";"2017-06-09T00:00:00Z";"2017-06-10T00:00:00Z";0,31799999999975626;undefined;undefined;undefined;undefined;9,443249999999999;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-11T00:00:00Z";3739,142;"MWh";"energy";"measured";"2017-06-10T00:00:00Z";"2017-06-11T00:00:00Z";0,30999999999994543;undefined;undefined;undefined;undefined;9,894458333333334;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-12T00:00:00Z";3739,478;"MWh";"energy";"measured";"2017-06-11T00:00:00Z";"2017-06-12T00:00:00Z";0,3360000000002401;undefined;undefined;undefined;undefined;9,268125;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-13T00:00:00Z";3739,817;"MWh";"energy";"measured";"2017-06-12T00:00:00Z";"2017-06-13T00:00:00Z";0,3389999999999418;undefined;undefined;undefined;undefined;8,563999999999998;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-14T00:00:00Z";3740,17;"MWh";"energy";"measured";"2017-06-13T00:00:00Z";"2017-06-14T00:00:00Z";0,3530000000000655;undefined;undefined;undefined;undefined;9,462666666666667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-15T00:00:00Z";3740,474;"MWh";"energy";"measured";"2017-06-14T00:00:00Z";"2017-06-15T00:00:00Z";0,3040000000000873;undefined;undefined;undefined;undefined;10,027041666666666;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-16T00:00:00Z";3740,737;"MWh";"energy";"measured";"2017-06-15T00:00:00Z";"2017-06-16T00:00:00Z";0,26299999999991996;undefined;undefined;undefined;undefined;10,795958333333337;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-17T00:00:00Z";3741,009;"MWh";"energy";"measured";"2017-06-16T00:00:00Z";"2017-06-17T00:00:00Z";0,2719999999999345;undefined;undefined;undefined;undefined;10,278333333333336;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-18T00:00:00Z";3741,28;"MWh";"energy";"measured";"2017-06-17T00:00:00Z";"2017-06-18T00:00:00Z";0,27100000000018554;undefined;undefined;undefined;undefined;11,40120833333333;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-19T00:00:00Z";3741,575;"MWh";"energy";"measured";"2017-06-18T00:00:00Z";"2017-06-19T00:00:00Z";0,294999999999618;undefined;undefined;undefined;undefined;11,975833333333334;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-20T00:00:00Z";3741,787;"MWh";"energy";"measured";"2017-06-19T00:00:00Z";"2017-06-20T00:00:00Z";0,21199999999998909;undefined;undefined;undefined;undefined;11,660291666666666;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-21T00:00:00Z";3742,026;"MWh";"energy";"measured";"2017-06-20T00:00:00Z";"2017-06-21T00:00:00Z";0,23900000000003274;undefined;undefined;undefined;undefined;17,36833333333333;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
"695284";"2017-06-22T00:00:00Z";3742,319;"MWh";"energy";"measured";"2017-06-21T00:00:00Z";"2017-06-22T00:00:00Z";0,29300000000012005;undefined;undefined;undefined;undefined;16,25416666666667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_error"
