metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"695276";"2018-08-30T00:00:00Z";1218,718;"MWh";"energy";"measured";"2018-08-29T00:00:00Z";"2018-08-30T00:00:00Z";0,04300000000012005;0,23034991139033067;0,8133274732315566;"smaller";"critical";16,99416666666666;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-08-31T00:00:00Z";1218,741;"MWh";"energy";"measured";"2018-08-30T00:00:00Z";"2018-08-31T00:00:00Z";0,02299999999991087;0,23034991139033067;0,9001519042873123;"smaller";"critical";16,171666666666667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-09-01T00:00:00Z";1218,786;"MWh";"energy";"measured";"2018-08-31T00:00:00Z";"2018-09-01T00:00:00Z";0,04500000000007276;0,23034991139033067;0,8046450301262772;"smaller";"critical";14,1025;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-09-02T00:00:00Z";1218,844;"MWh";"energy";"measured";"2018-09-01T00:00:00Z";"2018-09-02T00:00:00Z";0,057999999999992724;0,23034991139033067;0,7482091499409738;"smaller";"critical";15,017916666666666;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-09-03T00:00:00Z";1218,886;"MWh";"energy";"measured";"2018-09-02T00:00:00Z";"2018-09-03T00:00:00Z";0,041999999999916326;0,23034991139033067;0,8176686947851834;"smaller";"critical";15,79833333333334;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-09-04T00:00:00Z";1218,939;"MWh";"energy";"measured";"2018-09-03T00:00:00Z";"2018-09-04T00:00:00Z";0,05300000000011096;0,23034991139033067;0,7699152577041724;"smaller";"critical";16,826249999999998;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-09-05T00:00:00Z";1218,977;"MWh";"energy";"measured";"2018-09-04T00:00:00Z";"2018-09-05T00:00:00Z";0,038000000000010914;0,23034991139033067;0,8350335809957423;"smaller";"critical";17,210833333333337;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-09-06T00:00:00Z";1219,026;"MWh";"energy";"measured";"2018-09-05T00:00:00Z";"2018-09-06T00:00:00Z";0,04899999999997817;0,23034991139033067;0,7872801439157183;"smaller";"critical";18,235833333333336;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-09-07T00:00:00Z";1219,067;"MWh";"energy";"measured";"2018-09-06T00:00:00Z";"2018-09-07T00:00:00Z";0,04099999999993997;0,23034991139033067;0,8220099163378232;"smaller";"critical";17,46666666666667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695276";"2018-09-08T00:00:00Z";1219,108;"MWh";"energy";"measured";"2018-09-07T00:00:00Z";"2018-09-08T00:00:00Z";0,04099999999993997;0,23034991139033067;0,8220099163378232;"smaller";"critical";17,585833333333333;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
