metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"695265";"2018-01-27T00:00:00Z";0,353;"MWh";"energy";"measured";"2018-01-26T00:00:00Z";"2018-01-27T00:00:00Z";0,238;0,2341111137525766;0,01661128421068218;"larger";"ok";4,310416666666667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-01-28T00:00:00Z";0,652;"MWh";"energy";"measured";"2018-01-27T00:00:00Z";"2018-01-28T00:00:00Z";0,29900000000000004;0,2820608768649611;0,06005484817076799;"larger";"critical";1,9104166666666667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-01-29T00:00:00Z";0,908;"MWh";"energy";"measured";"2018-01-28T00:00:00Z";"2018-01-29T00:00:00Z";0,256;0,24246285634756365;0,05583182453740974;"larger";"ok";3,8958333333333335;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-01-30T00:00:00Z";1,165;"MWh";"energy";"measured";"2018-01-29T00:00:00Z";"2018-01-30T00:00:00Z";0,257;0,2515532455238159;0,02165249136357661;"larger";"ok";3,444583333333334;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-01-31T00:00:00Z";1,437;"MWh";"energy";"measured";"2018-01-30T00:00:00Z";"2018-01-31T00:00:00Z";0,272;0,27379658007327906;0,006561733067659953;"smaller";"ok";2,3404166666666666;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-02-01T00:00:00Z";1,711;"MWh";"energy";"measured";"2018-01-31T00:00:00Z";"2018-02-01T00:00:00Z";0,274;0,26558753056785456;0,031674941267606595;"larger";"ok";2,747916666666667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-02-02T00:00:00Z";1,99;"MWh";"energy";"measured";"2018-02-01T00:00:00Z";"2018-02-02T00:00:00Z";0,2789999999999999;0,2795798470561394;0,0020739944679312714;"smaller";"ok";2,0533333333333332;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-02-03T00:00:00Z";2,334;"MWh";"energy";"measured";"2018-02-02T00:00:00Z";"2018-02-03T00:00:00Z";0,3440000000000001;0,34703431879679175;0,00874356982131336;"smaller";"ok";-2,2274999999999996;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-02-04T00:00:00Z";2,714;"MWh";"energy";"measured";"2018-02-03T00:00:00Z";"2018-02-04T00:00:00Z";0,3799999999999999;0,37752885236282363;0,006545586176288772;"larger";"ok";-4,169583333333334;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-02-05T00:00:00Z";3,094;"MWh";"energy";"measured";"2018-02-04T00:00:00Z";"2018-02-05T00:00:00Z";0,3799999999999999;0,3753305766112281;0,012440828644793421;"larger";"ok";-4,029583333333332;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"695265";"2018-02-06T00:00:00Z";3,515;"MWh";"energy";"measured";"2018-02-05T00:00:00Z";"2018-02-06T00:00:00Z";0,42100000000000026;0,4264077753990442;0,01268216883236514;"smaller";"ok";-7,282499999999999;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
