metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status
"TDS9";"2013-01-02T00:00:00Z";7361,19;"MWh";"energy";"measured";"2013-01-01T00:00:00Z";"2013-01-02T00:00:00Z";2,5999999999994543;undefined;undefined;undefined;undefined;6,04042;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-03T00:00:00Z";7363,94;"MWh";"energy";"measured";"2013-01-02T00:00:00Z";"2013-01-03T00:00:00Z";2,75;undefined;undefined;undefined;undefined;4,33474;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-04T00:00:00Z";7366,55;"MWh";"energy";"measured";"2013-01-03T00:00:00Z";"2013-01-04T00:00:00Z";2,610000000000582;undefined;undefined;undefined;undefined;5,74339;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-05T00:00:00Z";7369,51;"MWh";"energy";"measured";"2013-01-04T00:00:00Z";"2013-01-05T00:00:00Z";2,9600000000000364;undefined;undefined;undefined;undefined;2,56162;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-06T00:00:00Z";7372,88;"MWh";"energy";"measured";"2013-01-05T00:00:00Z";"2013-01-06T00:00:00Z";3,369999999999891;undefined;undefined;undefined;undefined;-0,28711;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-07T00:00:00Z";7375,68;"MWh";"energy";"measured";"2013-01-06T00:00:00Z";"2013-01-07T00:00:00Z";2,800000000000182;undefined;undefined;undefined;undefined;3,48668;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-08T00:00:00Z";7378,92;"MWh";"energy";"measured";"2013-01-07T00:00:00Z";"2013-01-08T00:00:00Z";3,2399999999997817;undefined;undefined;undefined;undefined;0,7364;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-09T00:00:00Z";7382,21;"MWh";"energy";"measured";"2013-01-08T00:00:00Z";"2013-01-09T00:00:00Z";3,2899999999999636;undefined;undefined;undefined;undefined;-0,47707;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-10T00:00:00Z";7385,21;"MWh";"energy";"measured";"2013-01-09T00:00:00Z";"2013-01-10T00:00:00Z";3;undefined;undefined;undefined;undefined;2,60515;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-11T00:00:00Z";7387,99;"MWh";"energy";"measured";"2013-01-10T00:00:00Z";"2013-01-11T00:00:00Z";2,7799999999997453;undefined;undefined;undefined;undefined;5,5982;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-12T00:00:00Z";7390,82;"MWh";"energy";"measured";"2013-01-11T00:00:00Z";"2013-01-12T00:00:00Z";2,8299999999999272;undefined;undefined;undefined;undefined;5,24602;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-13T00:00:00Z";7393,9;"MWh";"energy";"measured";"2013-01-12T00:00:00Z";"2013-01-13T00:00:00Z";3,0799999999999272;undefined;undefined;undefined;undefined;3,86896;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-14T00:00:00Z";7397,2;"MWh";"energy";"measured";"2013-01-13T00:00:00Z";"2013-01-14T00:00:00Z";3,300000000000182;undefined;undefined;undefined;undefined;1,35517;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-15T00:00:00Z";7400,59;"MWh";"energy";"measured";"2013-01-14T00:00:00Z";"2013-01-15T00:00:00Z";3,3900000000003274;undefined;undefined;undefined;undefined;-0,33241;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-16T00:00:00Z";7403,69;"MWh";"energy";"measured";"2013-01-15T00:00:00Z";"2013-01-16T00:00:00Z";3,0999999999994543;undefined;undefined;undefined;undefined;1,57639;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-17T00:00:00Z";7406,85;"MWh";"energy";"measured";"2013-01-16T00:00:00Z";"2013-01-17T00:00:00Z";3,160000000000764;undefined;undefined;undefined;undefined;0,66315;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-18T00:00:00Z";7409,76;"MWh";"energy";"measured";"2013-01-17T00:00:00Z";"2013-01-18T00:00:00Z";2,9099999999998545;undefined;undefined;undefined;undefined;4,07434;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-19T00:00:00Z";7412,72;"MWh";"energy";"measured";"2013-01-18T00:00:00Z";"2013-01-19T00:00:00Z";2,9600000000000364;undefined;undefined;undefined;undefined;3,91472;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-20T00:00:00Z";7416,03;"MWh";"energy";"measured";"2013-01-19T00:00:00Z";"2013-01-20T00:00:00Z";3,3099999999994907;undefined;undefined;undefined;undefined;-0,28431;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-21T00:00:00Z";7419,44;"MWh";"energy";"measured";"2013-01-20T00:00:00Z";"2013-01-21T00:00:00Z";3,4099999999998545;undefined;undefined;undefined;undefined;-0,42481;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-22T00:00:00Z";7422,81;"MWh";"energy";"measured";"2013-01-21T00:00:00Z";"2013-01-22T00:00:00Z";3,3700000000008004;undefined;undefined;undefined;undefined;0,67213;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-23T00:00:00Z";7426,47;"MWh";"energy";"measured";"2013-01-22T00:00:00Z";"2013-01-23T00:00:00Z";3,6599999999998545;undefined;undefined;undefined;undefined;-2,15819;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-24T00:00:00Z";7430,38;"MWh";"energy";"measured";"2013-01-23T00:00:00Z";"2013-01-24T00:00:00Z";3,9099999999998545;undefined;undefined;undefined;undefined;-4,16591;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-25T00:00:00Z";7434,16;"MWh";"energy";"measured";"2013-01-24T00:00:00Z";"2013-01-25T00:00:00Z";3,7799999999997453;undefined;undefined;undefined;undefined;-4,24052;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-26T00:00:00Z";7437,92;"MWh";"energy";"measured";"2013-01-25T00:00:00Z";"2013-01-26T00:00:00Z";3,7600000000002183;undefined;undefined;undefined;undefined;-2,88417;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-27T00:00:00Z";7441,4;"MWh";"energy";"measured";"2013-01-26T00:00:00Z";"2013-01-27T00:00:00Z";3,4799999999995634;undefined;undefined;undefined;undefined;-1,03437;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-28T00:00:00Z";7445,12;"MWh";"energy";"measured";"2013-01-27T00:00:00Z";"2013-01-28T00:00:00Z";3,7200000000002547;undefined;undefined;undefined;undefined;-1,88391;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-29T00:00:00Z";7448,93;"MWh";"energy";"measured";"2013-01-28T00:00:00Z";"2013-01-29T00:00:00Z";3,8100000000004;undefined;undefined;undefined;undefined;-1,44934;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-30T00:00:00Z";7452,8;"MWh";"energy";"measured";"2013-01-29T00:00:00Z";"2013-01-30T00:00:00Z";3,869999999999891;undefined;undefined;undefined;undefined;-2,7603;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-01-31T00:00:00Z";7457,06;"MWh";"energy";"measured";"2013-01-30T00:00:00Z";"2013-01-31T00:00:00Z";4,260000000000218;undefined;undefined;undefined;undefined;-5,46234;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-01T00:00:00Z";7461,16;"MWh";"energy";"measured";"2013-01-31T00:00:00Z";"2013-02-01T00:00:00Z";4,099999999999454;undefined;undefined;undefined;undefined;-5,37827;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-02T00:00:00Z";7465,48;"MWh";"energy";"measured";"2013-02-01T00:00:00Z";"2013-02-02T00:00:00Z";4,319999999999709;undefined;undefined;undefined;undefined;-7,5271;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-03T00:00:00Z";7470,17;"MWh";"energy";"measured";"2013-02-02T00:00:00Z";"2013-02-03T00:00:00Z";4,690000000000509;undefined;undefined;undefined;undefined;-11,10617;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-04T00:00:00Z";7474,93;"MWh";"energy";"measured";"2013-02-03T00:00:00Z";"2013-02-04T00:00:00Z";4,760000000000218;undefined;undefined;undefined;undefined;-12,37245;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-05T00:00:00Z";7479,23;"MWh";"energy";"measured";"2013-02-04T00:00:00Z";"2013-02-05T00:00:00Z";4,299999999999272;undefined;undefined;undefined;undefined;-8,15777;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-06T00:00:00Z";7483,29;"MWh";"energy";"measured";"2013-02-05T00:00:00Z";"2013-02-06T00:00:00Z";4,0600000000004;undefined;undefined;undefined;undefined;-6,10329;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-07T00:00:00Z";7487,48;"MWh";"energy";"measured";"2013-02-06T00:00:00Z";"2013-02-07T00:00:00Z";4,1899999999996;undefined;undefined;undefined;undefined;-6,27314;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-08T00:00:00Z";7491,11;"MWh";"energy";"measured";"2013-02-07T00:00:00Z";"2013-02-08T00:00:00Z";3,630000000000109;undefined;undefined;undefined;undefined;-2,65713;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-09T00:00:00Z";7495,31;"MWh";"energy";"measured";"2013-02-08T00:00:00Z";"2013-02-09T00:00:00Z";4,200000000000728;undefined;undefined;undefined;undefined;-5,64041;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-10T00:00:00Z";7499,49;"MWh";"energy";"measured";"2013-02-09T00:00:00Z";"2013-02-10T00:00:00Z";4,1799999999993815;undefined;undefined;undefined;undefined;-7,70531;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-11T00:00:00Z";7503,26;"MWh";"energy";"measured";"2013-02-10T00:00:00Z";"2013-02-11T00:00:00Z";3,7700000000004366;undefined;undefined;undefined;undefined;-3,20749;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-12T00:00:00Z";7506,71;"MWh";"energy";"measured";"2013-02-11T00:00:00Z";"2013-02-12T00:00:00Z";3,449999999999818;undefined;undefined;undefined;undefined;-0,02538;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-13T00:00:00Z";7510,1;"MWh";"energy";"measured";"2013-02-12T00:00:00Z";"2013-02-13T00:00:00Z";3,3900000000003274;undefined;undefined;undefined;undefined;-1,70072;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-14T00:00:00Z";7513,36;"MWh";"energy";"measured";"2013-02-13T00:00:00Z";"2013-02-14T00:00:00Z";3,259999999999309;undefined;undefined;undefined;undefined;0,53538;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-15T00:00:00Z";7516,67;"MWh";"energy";"measured";"2013-02-14T00:00:00Z";"2013-02-15T00:00:00Z";3,3100000000004;undefined;undefined;undefined;undefined;0,83771;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-16T00:00:00Z";7520,14;"MWh";"energy";"measured";"2013-02-15T00:00:00Z";"2013-02-16T00:00:00Z";3,4700000000002547;undefined;undefined;undefined;undefined;-0,92101;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-17T00:00:00Z";7523,35;"MWh";"energy";"measured";"2013-02-16T00:00:00Z";"2013-02-17T00:00:00Z";3,2100000000000364;undefined;undefined;undefined;undefined;1,88077;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-18T00:00:00Z";7526,28;"MWh";"energy";"measured";"2013-02-17T00:00:00Z";"2013-02-18T00:00:00Z";2,9299999999993815;undefined;undefined;undefined;undefined;2,26531;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-19T00:00:00Z";7529,43;"MWh";"energy";"measured";"2013-02-18T00:00:00Z";"2013-02-19T00:00:00Z";3,1500000000005457;undefined;undefined;undefined;undefined;1,77739;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-20T00:00:00Z";7532,62;"MWh";"energy";"measured";"2013-02-19T00:00:00Z";"2013-02-20T00:00:00Z";3,1899999999996;undefined;undefined;undefined;undefined;0,90006;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-21T00:00:00Z";7535,45;"MWh";"energy";"measured";"2013-02-20T00:00:00Z";"2013-02-21T00:00:00Z";2,8299999999999272;undefined;undefined;undefined;undefined;3,7832;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-22T00:00:00Z";7538,19;"MWh";"energy";"measured";"2013-02-21T00:00:00Z";"2013-02-22T00:00:00Z";2,7399999999997817;undefined;undefined;undefined;undefined;4,29623;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-23T00:00:00Z";7540,94;"MWh";"energy";"measured";"2013-02-22T00:00:00Z";"2013-02-23T00:00:00Z";2,75;undefined;undefined;undefined;undefined;5,27308;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-24T00:00:00Z";7543,56;"MWh";"energy";"measured";"2013-02-23T00:00:00Z";"2013-02-24T00:00:00Z";2,6200000000008004;undefined;undefined;undefined;undefined;5,47439;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-25T00:00:00Z";7546,45;"MWh";"energy";"measured";"2013-02-24T00:00:00Z";"2013-02-25T00:00:00Z";2,889999999999418;undefined;undefined;undefined;undefined;4,70682;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-26T00:00:00Z";7549,82;"MWh";"energy";"measured";"2013-02-25T00:00:00Z";"2013-02-26T00:00:00Z";3,369999999999891;undefined;undefined;undefined;undefined;0,31334;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-27T00:00:00Z";7552,94;"MWh";"energy";"measured";"2013-02-26T00:00:00Z";"2013-02-27T00:00:00Z";3,119999999999891;undefined;undefined;undefined;undefined;0,48919;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-02-28T00:00:00Z";7555,56;"MWh";"energy";"measured";"2013-02-27T00:00:00Z";"2013-02-28T00:00:00Z";2,6200000000008004;undefined;undefined;undefined;undefined;5,86029;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-01T00:00:00Z";7558,18;"MWh";"energy";"measured";"2013-02-28T00:00:00Z";"2013-03-01T00:00:00Z";2,619999999999891;undefined;undefined;undefined;undefined;5,79322;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-02T00:00:00Z";7560,63;"MWh";"energy";"measured";"2013-03-01T00:00:00Z";"2013-03-02T00:00:00Z";2,449999999999818;undefined;undefined;undefined;undefined;5,89293;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-03T00:00:00Z";7563,37;"MWh";"energy";"measured";"2013-03-02T00:00:00Z";"2013-03-03T00:00:00Z";2,7399999999997817;undefined;undefined;undefined;undefined;4,41803;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-04T00:00:00Z";7566,37;"MWh";"energy";"measured";"2013-03-03T00:00:00Z";"2013-03-04T00:00:00Z";3;undefined;undefined;undefined;undefined;1,88763;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-05T00:00:00Z";7569,44;"MWh";"energy";"measured";"2013-03-04T00:00:00Z";"2013-03-05T00:00:00Z";3,069999999999709;undefined;undefined;undefined;undefined;2,03396;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-06T00:00:00Z";7572,48;"MWh";"energy";"measured";"2013-03-05T00:00:00Z";"2013-03-06T00:00:00Z";3,0399999999999636;undefined;undefined;undefined;undefined;1,77957;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-07T00:00:00Z";7575,58;"MWh";"energy";"measured";"2013-03-06T00:00:00Z";"2013-03-07T00:00:00Z";3,100000000000364;undefined;undefined;undefined;undefined;0,73165;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-08T00:00:00Z";7578,74;"MWh";"energy";"measured";"2013-03-07T00:00:00Z";"2013-03-08T00:00:00Z";3,1599999999998545;undefined;undefined;undefined;undefined;0,82037;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-09T00:00:00Z";7581,82;"MWh";"energy";"measured";"2013-03-08T00:00:00Z";"2013-03-09T00:00:00Z";3,0799999999999272;undefined;undefined;undefined;undefined;1,15825;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-10T00:00:00Z";7584,67;"MWh";"energy";"measured";"2013-03-09T00:00:00Z";"2013-03-10T00:00:00Z";2,850000000000364;undefined;undefined;undefined;undefined;4,30246;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-11T00:00:00Z";7587,46;"MWh";"energy";"measured";"2013-03-10T00:00:00Z";"2013-03-11T00:00:00Z";2,7899999999999636;undefined;undefined;undefined;undefined;5,4992;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-12T00:00:00Z";7590,21;"MWh";"energy";"measured";"2013-03-11T00:00:00Z";"2013-03-12T00:00:00Z";2,75;undefined;undefined;undefined;undefined;5,04787;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-13T00:00:00Z";7592,43;"MWh";"energy";"measured";"2013-03-12T00:00:00Z";"2013-03-13T00:00:00Z";2,2200000000002547;undefined;undefined;undefined;undefined;8,15056;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-14T00:00:00Z";7594,85;"MWh";"energy";"measured";"2013-03-13T00:00:00Z";"2013-03-14T00:00:00Z";2,4200000000000728;undefined;undefined;undefined;undefined;6,84089;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-15T00:00:00Z";7597,37;"MWh";"energy";"measured";"2013-03-14T00:00:00Z";"2013-03-15T00:00:00Z";2,519999999999527;undefined;undefined;undefined;undefined;5,68944;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-16T00:00:00Z";7599,87;"MWh";"energy";"measured";"2013-03-15T00:00:00Z";"2013-03-16T00:00:00Z";2,5;undefined;undefined;undefined;undefined;4,74275;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-17T00:00:00Z";7602,46;"MWh";"energy";"measured";"2013-03-16T00:00:00Z";"2013-03-17T00:00:00Z";2,5900000000001455;undefined;undefined;undefined;undefined;4,53992;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-18T00:00:00Z";7604,99;"MWh";"energy";"measured";"2013-03-17T00:00:00Z";"2013-03-18T00:00:00Z";2,5299999999997453;undefined;undefined;undefined;undefined;5,1672;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-19T00:00:00Z";7607,52;"MWh";"energy";"measured";"2013-03-18T00:00:00Z";"2013-03-19T00:00:00Z";2,530000000000655;undefined;undefined;undefined;undefined;5,37288;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-20T00:00:00Z";7610,24;"MWh";"energy";"measured";"2013-03-19T00:00:00Z";"2013-03-20T00:00:00Z";2,719999999999345;undefined;undefined;undefined;undefined;4,60422;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-21T00:00:00Z";7612,49;"MWh";"energy";"measured";"2013-03-20T00:00:00Z";"2013-03-21T00:00:00Z";2,25;undefined;undefined;undefined;undefined;6,50805;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-22T00:00:00Z";7614,72;"MWh";"energy";"measured";"2013-03-21T00:00:00Z";"2013-03-22T00:00:00Z";2,230000000000473;undefined;undefined;undefined;undefined;7,79155;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-23T00:00:00Z";7616,95;"MWh";"energy";"measured";"2013-03-22T00:00:00Z";"2013-03-23T00:00:00Z";2,2299999999995634;undefined;undefined;undefined;undefined;7,25407;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-24T00:00:00Z";7619,06;"MWh";"energy";"measured";"2013-03-23T00:00:00Z";"2013-03-24T00:00:00Z";2,110000000000582;undefined;undefined;undefined;undefined;7,47135;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-25T00:00:00Z";7621,61;"MWh";"energy";"measured";"2013-03-24T00:00:00Z";"2013-03-25T00:00:00Z";2,5499999999992724;undefined;undefined;undefined;undefined;3,59364;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-26T00:00:00Z";7623,94;"MWh";"energy";"measured";"2013-03-25T00:00:00Z";"2013-03-26T00:00:00Z";2,3299999999999272;undefined;undefined;undefined;undefined;7,00132;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-27T00:00:00Z";7626,26;"MWh";"energy";"measured";"2013-03-26T00:00:00Z";"2013-03-27T00:00:00Z";2,3200000000006185;undefined;undefined;undefined;undefined;4,966;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-28T00:00:00Z";7628;"MWh";"energy";"measured";"2013-03-27T00:00:00Z";"2013-03-28T00:00:00Z";1,7399999999997817;undefined;undefined;undefined;undefined;9,76573;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-29T00:00:00Z";7630,09;"MWh";"energy";"measured";"2013-03-28T00:00:00Z";"2013-03-29T00:00:00Z";2,0900000000001455;undefined;undefined;undefined;undefined;8,12695;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-30T00:00:00Z";7632,17;"MWh";"energy";"measured";"2013-03-29T00:00:00Z";"2013-03-30T00:00:00Z";2,0799999999999272;undefined;undefined;undefined;undefined;8,11711;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-03-31T00:00:00Z";7634,43;"MWh";"energy";"measured";"2013-03-30T00:00:00Z";"2013-03-31T00:00:00Z";2,2600000000002183;undefined;undefined;undefined;undefined;6,67239;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-01T00:00:00Z";7637,06;"MWh";"energy";"measured";"2013-03-31T00:00:00Z";"2013-04-01T00:00:00Z";2,630000000000109;undefined;undefined;undefined;undefined;3,43027;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-02T00:00:00Z";7639,76;"MWh";"energy";"measured";"2013-04-01T00:00:00Z";"2013-04-02T00:00:00Z";2,699999999999818;undefined;undefined;undefined;undefined;3,49606;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-03T00:00:00Z";7642,8;"MWh";"energy";"measured";"2013-04-02T00:00:00Z";"2013-04-03T00:00:00Z";3,0399999999999636;undefined;undefined;undefined;undefined;1,31202;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-04T00:00:00Z";7645,66;"MWh";"energy";"measured";"2013-04-03T00:00:00Z";"2013-04-04T00:00:00Z";2,8599999999996726;undefined;undefined;undefined;undefined;1,90298;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-05T00:00:00Z";7648,47;"MWh";"energy";"measured";"2013-04-04T00:00:00Z";"2013-04-05T00:00:00Z";2,8100000000004;undefined;undefined;undefined;undefined;2,53213;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-06T00:00:00Z";7651,18;"MWh";"energy";"measured";"2013-04-05T00:00:00Z";"2013-04-06T00:00:00Z";2,7100000000000364;undefined;undefined;undefined;undefined;3,35623;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-07T00:00:00Z";7653,93;"MWh";"energy";"measured";"2013-04-06T00:00:00Z";"2013-04-07T00:00:00Z";2,75;undefined;undefined;undefined;undefined;2,90479;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-08T00:00:00Z";7657,03;"MWh";"energy";"measured";"2013-04-07T00:00:00Z";"2013-04-08T00:00:00Z";3,0999999999994543;undefined;undefined;undefined;undefined;0,3695;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-09T00:00:00Z";7659,79;"MWh";"energy";"measured";"2013-04-08T00:00:00Z";"2013-04-09T00:00:00Z";2,7600000000002183;undefined;undefined;undefined;undefined;2,47201;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-10T00:00:00Z";7662,43;"MWh";"energy";"measured";"2013-04-09T00:00:00Z";"2013-04-10T00:00:00Z";2,6400000000003274;undefined;undefined;undefined;undefined;3,60616;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-11T00:00:00Z";7664,63;"MWh";"energy";"measured";"2013-04-10T00:00:00Z";"2013-04-11T00:00:00Z";2,199999999999818;undefined;undefined;undefined;undefined;7,32615;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-12T00:00:00Z";7667,07;"MWh";"energy";"measured";"2013-04-11T00:00:00Z";"2013-04-12T00:00:00Z";2,4399999999996;undefined;undefined;undefined;undefined;6,22746;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-13T00:00:00Z";7669,46;"MWh";"energy";"measured";"2013-04-12T00:00:00Z";"2013-04-13T00:00:00Z";2,3900000000003274;undefined;undefined;undefined;undefined;5,02113;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-14T00:00:00Z";7671,8;"MWh";"energy";"measured";"2013-04-13T00:00:00Z";"2013-04-14T00:00:00Z";2,3400000000001455;undefined;undefined;undefined;undefined;5,91357;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-15T00:00:00Z";7674,23;"MWh";"energy";"measured";"2013-04-14T00:00:00Z";"2013-04-15T00:00:00Z";2,4299999999993815;undefined;undefined;undefined;undefined;5,22866;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-16T00:00:00Z";7676,7;"MWh";"energy";"measured";"2013-04-15T00:00:00Z";"2013-04-16T00:00:00Z";2,4700000000002547;undefined;undefined;undefined;undefined;5,61357;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-17T00:00:00Z";7679,36;"MWh";"energy";"measured";"2013-04-16T00:00:00Z";"2013-04-17T00:00:00Z";2,6599999999998545;undefined;undefined;undefined;undefined;3,83468;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-18T00:00:00Z";7682,08;"MWh";"energy";"measured";"2013-04-17T00:00:00Z";"2013-04-18T00:00:00Z";2,7200000000002547;undefined;undefined;undefined;undefined;3,29158;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-19T00:00:00Z";7684,41;"MWh";"energy";"measured";"2013-04-18T00:00:00Z";"2013-04-19T00:00:00Z";2,3299999999999272;undefined;undefined;undefined;undefined;6,22621;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS9";"2013-04-20T00:00:00Z";7686,58;"MWh";"energy";"measured";"2013-04-19T00:00:00Z";"2013-04-20T00:00:00Z";2,1700000000000728;undefined;undefined;undefined;undefined;8,8576;"calculate_consuming_values_ok";"validate_simple_ok"
